TOT_P_2018,TOT_P_2006,GRD_ID,TOT_P_2011
0,0,CRS3035RES1000mN4048000E5067000,0
0,0,CRS3035RES1000mN4048000E5068000,0
0,0,CRS3035RES1000mN4048000E5072000,0
0,0,CRS3035RES1000mN4048000E5073000,0
0,0,CRS3035RES1000mN4048000E5092000,0
1,0,CRS3035RES1000mN4048000E5093000,1
13,9,CRS3035RES1000mN4048000E5094000,11
19,30,CRS3035RES1000mN4048000E5095000,31
11,15,CRS3035RES1000mN4048000E5096000,13
46,39,CRS3035RES1000mN4048000E5097000,35
2,8,CRS3035RES1000mN4048000E5098000,9
5,6,CRS3035RES1000mN4048000E5099000,5
3,0,CRS3035RES1000mN4048000E5100000,0
4,4,CRS3035RES1000mN4048000E5101000,5
8,9,CRS3035RES1000mN4048000E5102000,9
3,12,CRS3035RES1000mN4048000E5103000,15
3,0,CRS3035RES1000mN4048000E5104000,0
1,0,CRS3035RES1000mN4048000E5105000,0
0,0,CRS3035RES1000mN4048000E5106000,0
0,0,CRS3035RES1000mN4048000E5107000,0
0,0,CRS3035RES1000mN4048000E5108000,0
0,0,CRS3035RES1000mN4048000E5109000,0
0,0,CRS3035RES1000mN4048000E5110000,0
0,0,CRS3035RES1000mN4048000E5111000,0
0,4,CRS3035RES1000mN4048000E5112000,1
7,14,CRS3035RES1000mN4048000E5113000,9
10,15,CRS3035RES1000mN4048000E5114000,14
0,0,CRS3035RES1000mN4048000E5115000,0
1,1,CRS3035RES1000mN4048000E5116000,0
0,0,CRS3035RES1000mN4048000E5117000,0
0,0,CRS3035RES1000mN4048000E5118000,0
0,0,CRS3035RES1000mN4048000E5119000,0
1,1,CRS3035RES1000mN4048000E5120000,0
0,2,CRS3035RES1000mN4048000E5121000,1
0,0,CRS3035RES1000mN4048000E5122000,0
0,0,CRS3035RES1000mN4048000E5123000,0
0,0,CRS3035RES1000mN4048000E5124000,0
0,0,CRS3035RES1000mN4048000E5125000,0
5,2,CRS3035RES1000mN4048000E5126000,2
4,7,CRS3035RES1000mN4048000E5127000,8
43,51,CRS3035RES1000mN4048000E5128000,43
7,18,CRS3035RES1000mN4048000E5129000,15
1,0,CRS3035RES1000mN4048000E5130000,0
0,0,CRS3035RES1000mN4048000E5131000,0
0,0,CRS3035RES1000mN4048000E5132000,0
0,0,CRS3035RES1000mN4048000E5133000,0
2,0,CRS3035RES1000mN4048000E5134000,0
2,1,CRS3035RES1000mN4048000E5135000,0
2,0,CRS3035RES1000mN4048000E5136000,0
1,0,CRS3035RES1000mN4048000E5137000,0
0,0,CRS3035RES1000mN4048000E5138000,0
3,3,CRS3035RES1000mN4048000E5139000,2
0,0,CRS3035RES1000mN4048000E5140000,0
4,10,CRS3035RES1000mN4048000E5141000,2
7,10,CRS3035RES1000mN4048000E5142000,7
2,0,CRS3035RES1000mN4048000E5143000,0
0,0,CRS3035RES1000mN4048000E5144000,0
0,0,CRS3035RES1000mN4048000E5145000,0
0,0,CRS3035RES1000mN4048000E5146000,0
0,0,CRS3035RES1000mN4048000E5147000,0
1,0,CRS3035RES1000mN4048000E5148000,0
2,6,CRS3035RES1000mN4048000E5149000,1
0,2,CRS3035RES1000mN4048000E5150000,1
1,2,CRS3035RES1000mN4048000E5151000,0
23,3,CRS3035RES1000mN4048000E5152000,6
4,14,CRS3035RES1000mN4048000E5153000,17
3,3,CRS3035RES1000mN4048000E5154000,0
2,0,CRS3035RES1000mN4048000E5155000,0
0,0,CRS3035RES1000mN4048000E5156000,0
0,0,CRS3035RES1000mN4048000E5157000,0
1,0,CRS3035RES1000mN4048000E5158000,0
5,0,CRS3035RES1000mN4048000E5159000,0
3,5,CRS3035RES1000mN4048000E5160000,3
1,0,CRS3035RES1000mN4048000E5161000,0
1,1,CRS3035RES1000mN4048000E5162000,0
2,4,CRS3035RES1000mN4048000E5163000,4
2,1,CRS3035RES1000mN4048000E5164000,1
0,0,CRS3035RES1000mN4048000E5165000,0
3,2,CRS3035RES1000mN4048000E5166000,0
3,2,CRS3035RES1000mN4048000E5167000,0
0,0,CRS3035RES1000mN4048000E5168000,0
0,0,CRS3035RES1000mN4048000E5169000,0
0,0,CRS3035RES1000mN4048000E5170000,0
1,0,CRS3035RES1000mN4048000E5171000,0
5,1,CRS3035RES1000mN4048000E5172000,0
0,0,CRS3035RES1000mN4048000E5173000,0
2,2,CRS3035RES1000mN4048000E5174000,1
6,9,CRS3035RES1000mN4048000E5175000,4
0,0,CRS3035RES1000mN4048000E5176000,0
0,0,CRS3035RES1000mN4048000E5177000,0
0,0,CRS3035RES1000mN4048000E5178000,0
0,0,CRS3035RES1000mN4048000E5179000,0
3,0,CRS3035RES1000mN4048000E5180000,0
0,0,CRS3035RES1000mN4048000E5181000,0
0,0,CRS3035RES1000mN4048000E5182000,0
0,0,CRS3035RES1000mN4048000E5183000,0
0,0,CRS3035RES1000mN4048000E5184000,0
2,0,CRS3035RES1000mN4048000E5185000,0
1,0,CRS3035RES1000mN4048000E5186000,1
0,0,CRS3035RES1000mN4048000E5187000,0
0,0,CRS3035RES1000mN4048000E5188000,0
19,44,CRS3035RES1000mN4048000E5189000,36
18,2,CRS3035RES1000mN4048000E5190000,0
1,1,CRS3035RES1000mN4048000E5191000,0
1,0,CRS3035RES1000mN4048000E5192000,0
0,0,CRS3035RES1000mN4048000E5193000,0
0,0,CRS3035RES1000mN4048000E5194000,0
0,0,CRS3035RES1000mN4048000E5195000,0
0,0,CRS3035RES1000mN4048000E5196000,0
0,0,CRS3035RES1000mN4048000E5197000,0
6,0,CRS3035RES1000mN4048000E5198000,0
1,3,CRS3035RES1000mN4048000E5199000,2
2,1,CRS3035RES1000mN4048000E5200000,0
9,13,CRS3035RES1000mN4048000E5201000,13
6,0,CRS3035RES1000mN4048000E5202000,0
1,0,CRS3035RES1000mN4048000E5203000,0
0,0,CRS3035RES1000mN4048000E5204000,0
0,0,CRS3035RES1000mN4048000E5205000,0
0,0,CRS3035RES1000mN4048000E5206000,0
1,0,CRS3035RES1000mN4048000E5207000,0
0,0,CRS3035RES1000mN4048000E5208000,0
0,0,CRS3035RES1000mN4048000E5209000,0
0,0,CRS3035RES1000mN4048000E5210000,0
0,0,CRS3035RES1000mN4048000E5211000,0
3,7,CRS3035RES1000mN4048000E5212000,7
5,18,CRS3035RES1000mN4048000E5213000,13
0,3,CRS3035RES1000mN4048000E5214000,1
5,11,CRS3035RES1000mN4048000E5215000,11
3,3,CRS3035RES1000mN4048000E5216000,3
0,0,CRS3035RES1000mN4048000E5217000,0
0,0,CRS3035RES1000mN4048000E5218000,0
5,6,CRS3035RES1000mN4048000E5219000,3
3,0,CRS3035RES1000mN4048000E5220000,0
0,5,CRS3035RES1000mN4048000E5221000,2
11,9,CRS3035RES1000mN4048000E5222000,12
9,5,CRS3035RES1000mN4048000E5223000,4
43,48,CRS3035RES1000mN4048000E5224000,39
25,12,CRS3035RES1000mN4048000E5225000,11
35,11,CRS3035RES1000mN4048000E5226000,17
178,258,CRS3035RES1000mN4048000E5227000,245
46,6,CRS3035RES1000mN4048000E5228000,5
0,0,CRS3035RES1000mN4048000E5229000,0
0,5,CRS3035RES1000mN4048000E5230000,4
2,6,CRS3035RES1000mN4048000E5231000,6
5,18,CRS3035RES1000mN4048000E5232000,15
3,0,CRS3035RES1000mN4048000E5233000,0
3,2,CRS3035RES1000mN4048000E5234000,1
1,0,CRS3035RES1000mN4048000E5235000,0
0,0,CRS3035RES1000mN4048000E5236000,0
0,0,CRS3035RES1000mN4048000E5237000,0
4,0,CRS3035RES1000mN4048000E5238000,0
2,4,CRS3035RES1000mN4048000E5239000,5
5,6,CRS3035RES1000mN4048000E5240000,4
3,1,CRS3035RES1000mN4048000E5241000,0
2,9,CRS3035RES1000mN4048000E5242000,8
113,135,CRS3035RES1000mN4048000E5243000,128
21,28,CRS3035RES1000mN4048000E5244000,26
5,10,CRS3035RES1000mN4048000E5245000,11
2,0,CRS3035RES1000mN4048000E5246000,0
2,0,CRS3035RES1000mN4048000E5247000,0
4,5,CRS3035RES1000mN4048000E5248000,6
24,13,CRS3035RES1000mN4048000E5249000,17
4,13,CRS3035RES1000mN4048000E5250000,11
2,7,CRS3035RES1000mN4048000E5251000,3
2,1,CRS3035RES1000mN4048000E5252000,0
3,0,CRS3035RES1000mN4048000E5253000,0
2,0,CRS3035RES1000mN4048000E5254000,0
1,0,CRS3035RES1000mN4048000E5255000,0
0,0,CRS3035RES1000mN4048000E5256000,0
1,0,CRS3035RES1000mN4048000E5257000,0
4,5,CRS3035RES1000mN4048000E5258000,6
2,6,CRS3035RES1000mN4048000E5259000,4
27,44,CRS3035RES1000mN4048000E5260000,36
19,34,CRS3035RES1000mN4048000E5261000,30
5,20,CRS3035RES1000mN4048000E5262000,7
0,0,CRS3035RES1000mN4048000E5263000,0
0,0,CRS3035RES1000mN4048000E5264000,0
0,0,CRS3035RES1000mN4048000E5265000,0
0,0,CRS3035RES1000mN4048000E5266000,0
0,0,CRS3035RES1000mN4048000E5267000,0
0,0,CRS3035RES1000mN4048000E5268000,0
0,0,CRS3035RES1000mN4048000E5269000,0
0,1,CRS3035RES1000mN4048000E5270000,0
13,6,CRS3035RES1000mN4048000E5271000,5
3,1,CRS3035RES1000mN4048000E5272000,1
0,0,CRS3035RES1000mN4048000E5273000,0
0,0,CRS3035RES1000mN4048000E5274000,0
2,0,CRS3035RES1000mN4048000E5275000,0
0,0,CRS3035RES1000mN4048000E5276000,0
1,0,CRS3035RES1000mN4048000E5277000,0
3,1,CRS3035RES1000mN4048000E5278000,4
3,2,CRS3035RES1000mN4048000E5279000,0
3,1,CRS3035RES1000mN4048000E5280000,0
1,0,CRS3035RES1000mN4048000E5281000,0
5,6,CRS3035RES1000mN4048000E5282000,10
15,12,CRS3035RES1000mN4048000E5283000,16
24,5,CRS3035RES1000mN4048000E5284000,10
10,3,CRS3035RES1000mN4048000E5285000,3
5,2,CRS3035RES1000mN4048000E5286000,9
6,3,CRS3035RES1000mN4048000E5287000,5
12,97,CRS3035RES1000mN4048000E5288000,10
45,41,CRS3035RES1000mN4048000E5289000,15
12,14,CRS3035RES1000mN4048000E5290000,15
3,1,CRS3035RES1000mN4048000E5291000,0
2,0,CRS3035RES1000mN4048000E5292000,0
6,18,CRS3035RES1000mN4048000E5293000,5
5,7,CRS3035RES1000mN4048000E5294000,11
10,4,CRS3035RES1000mN4048000E5295000,9
16,5,CRS3035RES1000mN4048000E5296000,13
0,0,CRS3035RES1000mN4048000E5297000,0
4,2,CRS3035RES1000mN4048000E5298000,2
2,0,CRS3035RES1000mN4048000E5299000,0
4,2,CRS3035RES1000mN4048000E5300000,3
1,1,CRS3035RES1000mN4048000E5301000,0
10,2,CRS3035RES1000mN4048000E5302000,4
1,0,CRS3035RES1000mN4048000E5303000,0
5,4,CRS3035RES1000mN4048000E5304000,3
4,1,CRS3035RES1000mN4048000E5305000,1
1,1,CRS3035RES1000mN4048000E5306000,0
4,11,CRS3035RES1000mN4048000E5307000,7
1,4,CRS3035RES1000mN4048000E5308000,2
0,0,CRS3035RES1000mN4048000E5309000,0
0,0,CRS3035RES1000mN4048000E5310000,0
0,0,CRS3035RES1000mN4048000E5311000,0
0,0,CRS3035RES1000mN4048000E5312000,0
0,0,CRS3035RES1000mN4048000E5313000,0
0,0,CRS3035RES1000mN4048000E5314000,0
0,0,CRS3035RES1000mN4048000E5315000,0
0,0,CRS3035RES1000mN4048000E5316000,0
2,0,CRS3035RES1000mN4048000E5317000,0
2,0,CRS3035RES1000mN4048000E5318000,0
0,0,CRS3035RES1000mN4049000E5030000,0
0,0,CRS3035RES1000mN4049000E5031000,0
0,0,CRS3035RES1000mN4049000E5033000,0
104,145,CRS3035RES1000mN4049000E5034000,130
223,262,CRS3035RES1000mN4049000E5035000,194
21,12,CRS3035RES1000mN4049000E5036000,9
2,0,CRS3035RES1000mN4049000E5037000,0
5,2,CRS3035RES1000mN4049000E5038000,2
5,0,CRS3035RES1000mN4049000E5039000,0
3,7,CRS3035RES1000mN4049000E5040000,7
1,0,CRS3035RES1000mN4049000E5041000,0
2,0,CRS3035RES1000mN4049000E5042000,0
3,1,CRS3035RES1000mN4049000E5043000,0
1,0,CRS3035RES1000mN4049000E5044000,0
2,0,CRS3035RES1000mN4049000E5045000,0
1,0,CRS3035RES1000mN4049000E5046000,0
0,0,CRS3035RES1000mN4049000E5047000,0
0,0,CRS3035RES1000mN4049000E5048000,0
0,0,CRS3035RES1000mN4049000E5049000,0
0,0,CRS3035RES1000mN4049000E5050000,0
3,7,CRS3035RES1000mN4049000E5051000,6
15,32,CRS3035RES1000mN4049000E5052000,38
16,5,CRS3035RES1000mN4049000E5053000,5
1,0,CRS3035RES1000mN4049000E5054000,0
2,9,CRS3035RES1000mN4049000E5055000,11
1,5,CRS3035RES1000mN4049000E5056000,5
0,1,CRS3035RES1000mN4049000E5057000,0
1,0,CRS3035RES1000mN4049000E5058000,0
3,1,CRS3035RES1000mN4049000E5059000,0
24,23,CRS3035RES1000mN4049000E5060000,15
2,18,CRS3035RES1000mN4049000E5061000,15
27,30,CRS3035RES1000mN4049000E5062000,31
4,4,CRS3035RES1000mN4049000E5063000,0
0,0,CRS3035RES1000mN4049000E5065000,0
0,0,CRS3035RES1000mN4049000E5066000,0
0,0,CRS3035RES1000mN4049000E5067000,0
0,0,CRS3035RES1000mN4049000E5068000,0
0,0,CRS3035RES1000mN4049000E5072000,0
0,0,CRS3035RES1000mN4049000E5086000,0
0,0,CRS3035RES1000mN4049000E5088000,0
0,0,CRS3035RES1000mN4049000E5091000,0
2,4,CRS3035RES1000mN4049000E5092000,2
11,2,CRS3035RES1000mN4049000E5093000,0
7,3,CRS3035RES1000mN4049000E5094000,6
8,8,CRS3035RES1000mN4049000E5095000,7
2,0,CRS3035RES1000mN4049000E5096000,0
0,0,CRS3035RES1000mN4049000E5097000,3
0,0,CRS3035RES1000mN4049000E5098000,0
0,0,CRS3035RES1000mN4049000E5099000,0
2,0,CRS3035RES1000mN4049000E5100000,0
2,3,CRS3035RES1000mN4049000E5101000,4
154,12,CRS3035RES1000mN4049000E5102000,21
99,203,CRS3035RES1000mN4049000E5103000,188
0,0,CRS3035RES1000mN4049000E5104000,0
0,0,CRS3035RES1000mN4049000E5105000,0
0,0,CRS3035RES1000mN4049000E5106000,0
0,0,CRS3035RES1000mN4049000E5107000,0
0,0,CRS3035RES1000mN4049000E5108000,0
2,0,CRS3035RES1000mN4049000E5109000,0
4,1,CRS3035RES1000mN4049000E5110000,0
2,1,CRS3035RES1000mN4049000E5111000,0
15,6,CRS3035RES1000mN4049000E5112000,2
83,183,CRS3035RES1000mN4049000E5113000,156
3,6,CRS3035RES1000mN4049000E5114000,7
0,0,CRS3035RES1000mN4049000E5115000,0
0,0,CRS3035RES1000mN4049000E5116000,0
0,0,CRS3035RES1000mN4049000E5117000,0
0,0,CRS3035RES1000mN4049000E5118000,0
0,0,CRS3035RES1000mN4049000E5119000,0
0,0,CRS3035RES1000mN4049000E5120000,0
0,0,CRS3035RES1000mN4049000E5121000,0
0,0,CRS3035RES1000mN4049000E5122000,0
1,0,CRS3035RES1000mN4049000E5123000,0
0,0,CRS3035RES1000mN4049000E5124000,0
2,2,CRS3035RES1000mN4049000E5125000,0
5,3,CRS3035RES1000mN4049000E5126000,0
2,4,CRS3035RES1000mN4049000E5127000,2
2,6,CRS3035RES1000mN4049000E5128000,6
3,0,CRS3035RES1000mN4049000E5129000,0
0,0,CRS3035RES1000mN4049000E5130000,0
0,0,CRS3035RES1000mN4049000E5131000,0
0,0,CRS3035RES1000mN4049000E5132000,0
0,0,CRS3035RES1000mN4049000E5133000,0
0,0,CRS3035RES1000mN4049000E5134000,0
5,1,CRS3035RES1000mN4049000E5135000,2
4,9,CRS3035RES1000mN4049000E5136000,11
1,11,CRS3035RES1000mN4049000E5137000,5
0,0,CRS3035RES1000mN4049000E5138000,0
0,0,CRS3035RES1000mN4049000E5139000,0
0,0,CRS3035RES1000mN4049000E5140000,0
1,0,CRS3035RES1000mN4049000E5141000,0
2,0,CRS3035RES1000mN4049000E5142000,0
3,10,CRS3035RES1000mN4049000E5143000,3
2,4,CRS3035RES1000mN4049000E5144000,1
0,0,CRS3035RES1000mN4049000E5145000,0
1,0,CRS3035RES1000mN4049000E5146000,0
1,0,CRS3035RES1000mN4049000E5147000,0
2,0,CRS3035RES1000mN4049000E5148000,0
1,1,CRS3035RES1000mN4049000E5149000,1
1,2,CRS3035RES1000mN4049000E5150000,1
3,1,CRS3035RES1000mN4049000E5151000,1
3,5,CRS3035RES1000mN4049000E5152000,3
13,7,CRS3035RES1000mN4049000E5153000,4
5,4,CRS3035RES1000mN4049000E5154000,9
3,0,CRS3035RES1000mN4049000E5155000,0
2,0,CRS3035RES1000mN4049000E5156000,0
2,2,CRS3035RES1000mN4049000E5157000,2
3,0,CRS3035RES1000mN4049000E5158000,0
2,8,CRS3035RES1000mN4049000E5159000,2
12,4,CRS3035RES1000mN4049000E5160000,12
2,0,CRS3035RES1000mN4049000E5161000,0
0,0,CRS3035RES1000mN4049000E5162000,0
0,0,CRS3035RES1000mN4049000E5163000,0
1,0,CRS3035RES1000mN4049000E5164000,0
2,0,CRS3035RES1000mN4049000E5165000,0
1,0,CRS3035RES1000mN4049000E5166000,0
1,0,CRS3035RES1000mN4049000E5167000,0
0,0,CRS3035RES1000mN4049000E5168000,0
0,0,CRS3035RES1000mN4049000E5169000,0
0,0,CRS3035RES1000mN4049000E5170000,0
0,0,CRS3035RES1000mN4049000E5171000,0
4,7,CRS3035RES1000mN4049000E5172000,4
0,0,CRS3035RES1000mN4049000E5173000,0
0,0,CRS3035RES1000mN4049000E5174000,0
0,0,CRS3035RES1000mN4049000E5175000,0
1,1,CRS3035RES1000mN4049000E5176000,2
0,0,CRS3035RES1000mN4049000E5177000,0
0,0,CRS3035RES1000mN4049000E5178000,0
0,0,CRS3035RES1000mN4049000E5179000,0
14,15,CRS3035RES1000mN4049000E5180000,11
0,0,CRS3035RES1000mN4049000E5181000,0
0,0,CRS3035RES1000mN4049000E5182000,0
0,0,CRS3035RES1000mN4049000E5183000,0
1,0,CRS3035RES1000mN4049000E5184000,0
3,2,CRS3035RES1000mN4049000E5185000,2
3,0,CRS3035RES1000mN4049000E5186000,0
2,0,CRS3035RES1000mN4049000E5187000,0
0,0,CRS3035RES1000mN4049000E5188000,0
6,0,CRS3035RES1000mN4049000E5189000,0
0,0,CRS3035RES1000mN4049000E5190000,0
0,0,CRS3035RES1000mN4049000E5191000,0
0,0,CRS3035RES1000mN4049000E5192000,0
0,0,CRS3035RES1000mN4049000E5193000,0
0,0,CRS3035RES1000mN4049000E5194000,0
2,1,CRS3035RES1000mN4049000E5195000,0
1,0,CRS3035RES1000mN4049000E5196000,0
0,0,CRS3035RES1000mN4049000E5197000,0
1,6,CRS3035RES1000mN4049000E5198000,4
2,9,CRS3035RES1000mN4049000E5199000,4
7,13,CRS3035RES1000mN4049000E5200000,8
6,1,CRS3035RES1000mN4049000E5201000,1
12,5,CRS3035RES1000mN4049000E5202000,5
2,1,CRS3035RES1000mN4049000E5203000,2
1,0,CRS3035RES1000mN4049000E5204000,0
0,0,CRS3035RES1000mN4049000E5205000,0
0,0,CRS3035RES1000mN4049000E5206000,0
0,0,CRS3035RES1000mN4049000E5207000,0
0,0,CRS3035RES1000mN4049000E5208000,0
0,0,CRS3035RES1000mN4049000E5209000,0
0,0,CRS3035RES1000mN4049000E5210000,0
1,0,CRS3035RES1000mN4049000E5211000,0
4,10,CRS3035RES1000mN4049000E5212000,9
5,3,CRS3035RES1000mN4049000E5213000,2
2,0,CRS3035RES1000mN4049000E5214000,0
3,7,CRS3035RES1000mN4049000E5215000,9
31,20,CRS3035RES1000mN4049000E5216000,27
6,2,CRS3035RES1000mN4049000E5217000,5
2,4,CRS3035RES1000mN4049000E5218000,3
9,7,CRS3035RES1000mN4049000E5219000,4
11,7,CRS3035RES1000mN4049000E5220000,8
0,0,CRS3035RES1000mN4049000E5221000,0
2,0,CRS3035RES1000mN4049000E5222000,0
0,0,CRS3035RES1000mN4049000E5223000,0
0,3,CRS3035RES1000mN4049000E5224000,2
4,10,CRS3035RES1000mN4049000E5225000,8
3,6,CRS3035RES1000mN4049000E5226000,12
5,0,CRS3035RES1000mN4049000E5227000,0
0,4,CRS3035RES1000mN4049000E5228000,4
13,16,CRS3035RES1000mN4049000E5229000,12
9,6,CRS3035RES1000mN4049000E5230000,5
18,16,CRS3035RES1000mN4049000E5231000,12
2,21,CRS3035RES1000mN4049000E5232000,20
57,34,CRS3035RES1000mN4049000E5233000,25
12,3,CRS3035RES1000mN4049000E5234000,3
3,0,CRS3035RES1000mN4049000E5235000,0
0,0,CRS3035RES1000mN4049000E5236000,0
8,16,CRS3035RES1000mN4049000E5237000,6
3,8,CRS3035RES1000mN4049000E5238000,5
3,0,CRS3035RES1000mN4049000E5239000,0
0,0,CRS3035RES1000mN4049000E5240000,0
4,5,CRS3035RES1000mN4049000E5241000,6
18,37,CRS3035RES1000mN4049000E5242000,18
0,8,CRS3035RES1000mN4049000E5243000,4
3,7,CRS3035RES1000mN4049000E5244000,5
2,0,CRS3035RES1000mN4049000E5245000,2
2,1,CRS3035RES1000mN4049000E5246000,1
4,4,CRS3035RES1000mN4049000E5247000,4
2,0,CRS3035RES1000mN4049000E5248000,0
4,2,CRS3035RES1000mN4049000E5249000,2
3,1,CRS3035RES1000mN4049000E5250000,1
2,0,CRS3035RES1000mN4049000E5251000,0
0,0,CRS3035RES1000mN4049000E5252000,0
2,0,CRS3035RES1000mN4049000E5253000,0
4,9,CRS3035RES1000mN4049000E5254000,9
3,0,CRS3035RES1000mN4049000E5255000,0
2,0,CRS3035RES1000mN4049000E5256000,0
2,0,CRS3035RES1000mN4049000E5257000,0
1,0,CRS3035RES1000mN4049000E5258000,0
10,16,CRS3035RES1000mN4049000E5259000,15
318,224,CRS3035RES1000mN4049000E5260000,204
73,331,CRS3035RES1000mN4049000E5261000,285
12,14,CRS3035RES1000mN4049000E5262000,6
4,1,CRS3035RES1000mN4049000E5263000,2
2,4,CRS3035RES1000mN4049000E5264000,4
0,0,CRS3035RES1000mN4049000E5265000,0
0,0,CRS3035RES1000mN4049000E5266000,0
0,0,CRS3035RES1000mN4049000E5267000,0
0,0,CRS3035RES1000mN4049000E5268000,0
1,0,CRS3035RES1000mN4049000E5269000,0
1,0,CRS3035RES1000mN4049000E5270000,0
1,5,CRS3035RES1000mN4049000E5271000,5
3,2,CRS3035RES1000mN4049000E5272000,0
0,0,CRS3035RES1000mN4049000E5273000,0
0,0,CRS3035RES1000mN4049000E5274000,0
3,0,CRS3035RES1000mN4049000E5275000,0
2,0,CRS3035RES1000mN4049000E5276000,0
3,4,CRS3035RES1000mN4049000E5277000,3
4,4,CRS3035RES1000mN4049000E5278000,2
17,26,CRS3035RES1000mN4049000E5279000,26
6,7,CRS3035RES1000mN4049000E5280000,4
33,37,CRS3035RES1000mN4049000E5281000,30
14,6,CRS3035RES1000mN4049000E5282000,10
204,85,CRS3035RES1000mN4049000E5283000,145
261,272,CRS3035RES1000mN4049000E5284000,273
42,9,CRS3035RES1000mN4049000E5285000,22
7,4,CRS3035RES1000mN4049000E5286000,8
1,0,CRS3035RES1000mN4049000E5287000,0
0,0,CRS3035RES1000mN4049000E5288000,0
0,0,CRS3035RES1000mN4049000E5289000,0
5,0,CRS3035RES1000mN4049000E5290000,0
6,3,CRS3035RES1000mN4049000E5291000,6
4,3,CRS3035RES1000mN4049000E5292000,5
6,3,CRS3035RES1000mN4049000E5293000,1
7,5,CRS3035RES1000mN4049000E5294000,2
12,16,CRS3035RES1000mN4049000E5295000,18
6,10,CRS3035RES1000mN4049000E5296000,13
17,17,CRS3035RES1000mN4049000E5297000,24
0,0,CRS3035RES1000mN4049000E5298000,0
0,1,CRS3035RES1000mN4049000E5299000,2
0,0,CRS3035RES1000mN4049000E5300000,0
4,1,CRS3035RES1000mN4049000E5301000,0
3,7,CRS3035RES1000mN4049000E5302000,2
2,0,CRS3035RES1000mN4049000E5303000,0
0,0,CRS3035RES1000mN4049000E5304000,0
2,0,CRS3035RES1000mN4049000E5305000,0
7,7,CRS3035RES1000mN4049000E5306000,5
12,4,CRS3035RES1000mN4049000E5307000,4
4,0,CRS3035RES1000mN4049000E5308000,0
0,0,CRS3035RES1000mN4049000E5309000,0
0,0,CRS3035RES1000mN4049000E5310000,0
0,0,CRS3035RES1000mN4049000E5311000,0
0,0,CRS3035RES1000mN4049000E5312000,0
0,0,CRS3035RES1000mN4049000E5313000,0
0,0,CRS3035RES1000mN4049000E5314000,0
0,0,CRS3035RES1000mN4049000E5315000,0
0,0,CRS3035RES1000mN4049000E5316000,0
0,0,CRS3035RES1000mN4049000E5317000,0
0,0,CRS3035RES1000mN4049000E5318000,0
0,0,CRS3035RES1000mN4050000E5032000,0
0,0,CRS3035RES1000mN4050000E5033000,0
28,0,CRS3035RES1000mN4050000E5034000,0
0,0,CRS3035RES1000mN4050000E5035000,0
0,0,CRS3035RES1000mN4050000E5036000,0
3,3,CRS3035RES1000mN4050000E5037000,4
8,7,CRS3035RES1000mN4050000E5038000,6
4,3,CRS3035RES1000mN4050000E5039000,4
0,0,CRS3035RES1000mN4050000E5040000,0
0,0,CRS3035RES1000mN4050000E5041000,0
0,0,CRS3035RES1000mN4050000E5042000,0
11,4,CRS3035RES1000mN4050000E5043000,4
2,0,CRS3035RES1000mN4050000E5044000,0
0,0,CRS3035RES1000mN4050000E5045000,0
0,0,CRS3035RES1000mN4050000E5046000,0
0,0,CRS3035RES1000mN4050000E5047000,0
0,0,CRS3035RES1000mN4050000E5048000,0
0,0,CRS3035RES1000mN4050000E5049000,0
0,0,CRS3035RES1000mN4050000E5050000,0
7,11,CRS3035RES1000mN4050000E5051000,8
13,5,CRS3035RES1000mN4050000E5052000,12
2,0,CRS3035RES1000mN4050000E5053000,0
3,0,CRS3035RES1000mN4050000E5054000,0
34,18,CRS3035RES1000mN4050000E5055000,11
21,47,CRS3035RES1000mN4050000E5056000,36
1,16,CRS3035RES1000mN4050000E5057000,13
16,6,CRS3035RES1000mN4050000E5058000,4
3,13,CRS3035RES1000mN4050000E5059000,14
7,0,CRS3035RES1000mN4050000E5060000,0
9,20,CRS3035RES1000mN4050000E5061000,21
7,1,CRS3035RES1000mN4050000E5062000,0
0,0,CRS3035RES1000mN4050000E5064000,0
0,0,CRS3035RES1000mN4050000E5065000,0
0,0,CRS3035RES1000mN4050000E5086000,0
0,0,CRS3035RES1000mN4050000E5090000,0
0,0,CRS3035RES1000mN4050000E5091000,0
5,8,CRS3035RES1000mN4050000E5092000,14
4,3,CRS3035RES1000mN4050000E5093000,3
0,0,CRS3035RES1000mN4050000E5094000,0
3,0,CRS3035RES1000mN4050000E5095000,0
2,2,CRS3035RES1000mN4050000E5096000,2
11,17,CRS3035RES1000mN4050000E5097000,16
0,0,CRS3035RES1000mN4050000E5098000,0
0,0,CRS3035RES1000mN4050000E5099000,0
1,0,CRS3035RES1000mN4050000E5100000,0
22,21,CRS3035RES1000mN4050000E5101000,33
1,6,CRS3035RES1000mN4050000E5102000,7
14,18,CRS3035RES1000mN4050000E5103000,21
2,0,CRS3035RES1000mN4050000E5104000,1
3,4,CRS3035RES1000mN4050000E5105000,4
2,0,CRS3035RES1000mN4050000E5106000,0
1,0,CRS3035RES1000mN4050000E5107000,0
0,0,CRS3035RES1000mN4050000E5108000,0
4,7,CRS3035RES1000mN4050000E5109000,4
1,1,CRS3035RES1000mN4050000E5110000,0
8,7,CRS3035RES1000mN4050000E5111000,4
23,4,CRS3035RES1000mN4050000E5112000,4
6,8,CRS3035RES1000mN4050000E5113000,8
11,6,CRS3035RES1000mN4050000E5114000,3
