"x","y","maakond","registreeriti","loomad"
445986.16,6485401.64,"saare maakond","2021","mesilane"
523180.92,6586860.63,"harju maakond","2021","mesilane"
479880.77,6543276.56,"lääne maakond","2021","mesilane"
517422.82,6581541.79,"harju maakond","2021","mesilane"
529553.74,6529853.28,"rapla maakond","2021","mesilane"
528466.57,6558424.05,"harju maakond","2021","mesilane"
475397.84,6520445.82,"lääne maakond","2021","mesilane"
414804.27,6494991.36,"saare maakond","2021","mesilane"
569769.47,6565975.69,"harju maakond","2021","mesilane"
564841.67,6560976.76,"harju maakond","2021","mesilane"
419293.18,6484782.77,"saare maakond","2021","mesilane"
625811.05,6563262.23,"lääne-viru maakond","2021","hobune"
661428.68,6592695.18,"lääne-viru maakond","2021","mesilane"
474826.73,6528963.84,"lääne maakond","2021","mesilane"
385856.59,6425269.63,"saare maakond","2021","mesilane"
525164.89,6523386.49,"rapla maakond","2021",""
531507.26,6528574.75,"rapla maakond","2021",""
545339.09,6587460.89,"harju maakond","2021",""
498550.71,6561590.17,"harju maakond","2021","mesilane"
531875.26,6525217.14,"rapla maakond","2021",""
532779.09,6527462.9,"rapla maakond","2021",""
528788.7,6528155.53,"rapla maakond","2021",""
572051.38,6518371.02,"järva maakond","2021","mesilane"
570554.54,6518361.3,"järva maakond","2021","mesilane"
575365.89,6518494.26,"järva maakond","2021","mesilane"
523932,6586437,"harju maakond","2021","lammas"
381073.86,6462552.58,"saare maakond","2021","mesilane"
645751.24,6550523.06,"lääne-viru maakond","2021","mesilane"
663533.84,6542494.62,"jõgeva maakond","2021","mesilane"
528976.57,6525716.96,"rapla maakond","2021",""
384563.95,6457416.36,"saare maakond","2021","mesilane"
565567.66,6522248.57,"järva maakond","2021","mesilane"
564592.68,6519205.08,"järva maakond","2021","mesilane"
544221.74,6587836.51,"harju maakond","2021","mesilane"
552646.7,6519824.71,"rapla maakond","2021","mesilane"
556731.03,6526235.68,"rapla maakond","2021","mesilane"
555647.98,6526072.17,"rapla maakond","2021","mesilane"
412133.55,6461056.19,"saare maakond","2021","mesilane"
600074.64,6523514.45,"järva maakond","2021","mesilane"
547179.96,6550991.27,"rapla maakond","2021","mesilane"
599510.06,6610623.23,"harju maakond","2021","mesilane"
553234.26,6543465.04,"rapla maakond","2021","mesilane"
477383.52,6527533.76,"lääne maakond","2021","mesilane"
629226.69,6567712.9,"lääne-viru maakond","2021","munakana"
472640.6,6525326.45,"lääne maakond","2021","kits;lammas;munakana"
579893.32,6593571.49,"harju maakond","2021","mesilane"
442729.27,6486480.52,"saare maakond","2021","mesilane"
578313.86,6592082.12,"harju maakond","2021","veis"
441920.54,6476355.95,"saare maakond","2021","mesilane"
520364.76,6588393.8,"harju maakond","2021","munakana"
374363.28,6473380.85,"saare maakond","2021","mesilane"
468366.47,6520522.86,"lääne maakond","2021","veis"
477562.46,6536307.79,"lääne maakond","2021","veis"
629487.19,6576064.09,"lääne-viru maakond","2021","mesilane"
459243.08,6492230.08,"saare maakond","2021","mesilane"
647307.93,6578788.02,"lääne-viru maakond","2021","hani;kuulik;lammas;mesilane;munakana;part;veis"
575319.81,6590766.56,"harju maakond","2021","mesilane"
539922.07,6563730.88,"rapla maakond","2021","mesilane"
539922.07,6563730.88,"rapla maakond","2021","mesilane"
614306.49,6611579.01,"lääne-viru maakond","2021","veis"
664115.6,6533579.36,"jõgeva maakond","2021","mesilane"
539234.74,6551718.42,"rapla maakond","2021","hobune;veis"
508040.34,6558229.79,"harju maakond","2021","hobune"
634359.06,6586539.23,"lääne-viru maakond","2021","mesilane"
561462.48,6577449.55,"harju maakond","2021","hobune;lammas"
407606.47,6467514.45,"saare maakond","2021","hobune;kits"
413573.29,6493326.55,"saare maakond","2021","veis"
521223.4,6578644.41,"harju maakond","2021","hobune"
521037.49,6574827.64,"harju maakond","2021","mesilane;veis"
472152.88,6490355.4,"pärnu maakond","2021","veis"
471110.37,6494753.84,"pärnu maakond","2021","veis"
476110.11,6508167.78,"pärnu maakond","2021","veis"
475600.17,6507658.84,"pärnu maakond","2021","veis"
473360.05,6509847.05,"pärnu maakond","2021","veis"
464573.6,6534207.42,"lääne maakond","2021","veis"
547861.79,6547260.53,"rapla maakond","2021","mesilane"
581388.59,6562660.75,"harju maakond","2021","hobune"
540178.12,6564598.03,"harju maakond","2021","hobune"
481344.16,6536169.38,"lääne maakond","2021","mesilane"
539065.7,6548844.56,"rapla maakond","2021","mesilane"
388626.95,6439046.25,"saare maakond","2021","veis"
453892.86,6539340.53,"lääne maakond","2021","hobune"
670880.07,6589938.29,"ida-viru maakond","2021","munakana"
421426.74,6460861.49,"saare maakond","2021","veis"
419909.85,6471025.5,"saare maakond","2021","mesilane"
433721.15,6495234.3,"saare maakond","2021","hobune"
576204.68,6592281.37,"harju maakond","2021","mesilane"
423087.48,6477868.57,"saare maakond","2021","mesilane"
418682.45,6482723.05,"saare maakond","2021","mesilane"
420697.51,6479723.53,"saare maakond","2021","mesilane"
508908.32,6579853.51,"harju maakond","2021","hobune"
626109.26,6562386.8,"lääne-viru maakond","2021","hobune"
428982.72,6523041.45,"hiiu maakond","2021","lammas;munakana"
528982.08,6573098.24,"harju maakond","2021","hobune"
634901.34,6568259.34,"lääne-viru maakond","2021","piison"
647696.79,6574512.48,"lääne-viru maakond","2021",""
476010.76,6555187.2,"lääne maakond","2021","mesilane"
562571.09,6578108.36,"harju maakond","2021","hobune"
401660.21,6463634.77,"saare maakond","2021","hobune"
504528.9,6524493.55,"lääne maakond","2021","mesilane"
387630.55,6469957.1,"saare maakond","2021","mesilane"
660083.7,6542185.54,"lääne-viru maakond","2021","mesilane"
546282.52,6547531.66,"rapla maakond","2021","mesilane"
473589.05,6517189.72,"lääne maakond","2021","hobune"
625283.68,6602239.07,"lääne-viru maakond","2021","broiler"
444704.81,6484502.36,"saare maakond","2021","veis"
440632.55,6480189.74,"saare maakond","2021","veis"
428929.72,6477319.69,"saare maakond","2021","siga"
410246.96,6465312.31,"saare maakond","2021",""
428929.72,6477319.69,"saare maakond","2021","siga"
428929.72,6477319.69,"saare maakond","2021","siga"
728634.93,6586003.46,"ida-viru maakond","2021","hani;hobune;kalkun;kits;kuulik;lammas;munakana;parlkana;part;siga"
549372.08,6594313.59,"harju maakond","2021","mesilane"
586426,6604336.82,"harju maakond","2021","mesilane"
634657.92,6570077.62,"lääne-viru maakond","2021","mesilane"
558571.96,6525415.05,"rapla maakond","2021","hobune"
476754.09,6558336.26,"lääne maakond","2021","mesilane"
474140.78,6553999.48,"lääne maakond","2021","mesilane"
482457.78,6553875.75,"lääne maakond","2021","mesilane"
436801.48,6466500.7,"saare maakond","2021","mesilane"
443910.74,6524514.18,"hiiu maakond","2021",""
594546.63,6525041.17,"järva maakond","2021","mesilane"
567543.41,6580020.73,"harju maakond","2021","hobune;lammas"
381007.23,6468201.38,"saare maakond","2021","lammas;veis"
636687.03,6554040.97,"lääne-viru maakond","2021",""
537011.27,6531523.04,"rapla maakond","2021","veis"
446076.67,6483183.81,"saare maakond","2021","hobune"
453186.22,6483879.7,"saare maakond","2021","mesilane"
448013.75,6485916.58,"saare maakond","2021","mesilane"
719025.16,6586614.23,"ida-viru maakond","2021","mesilane"
518379.22,6576722.59,"harju maakond","2021","munakana;veis"
671690.65,6571104.53,"ida-viru maakond","2021","veis"
439715.3,6528652.14,"hiiu maakond","2021","hobune"
646032.23,6578702.35,"lääne-viru maakond","2021","mesilane"
652747.83,6593381.22,"lääne-viru maakond","2021",""
447340.51,6485073.41,"saare maakond","2021","lammas"
653733.11,6569477.39,"lääne-viru maakond","2021","kits"
683221.02,6578288.8,"ida-viru maakond","2021","mesilane"
516105.89,6563947.37,"harju maakond","2021","mesilane"
580989.77,6590161.78,"harju maakond","2021","mesilane"
454428.78,6481015.58,"saare maakond","2021",""
688493.99,6544715.46,"ida-viru maakond","2021","mesilane"
583849.41,6522317.43,"järva maakond","2021","munakana"
522202.04,6569725.07,"harju maakond","2021","lammas;mesilane"
513436.05,6549080.47,"harju maakond","2021","mesilane"
525270.96,6570611.9,"harju maakond","2021","hobune"
531882.25,6562354.8,"harju maakond","2021","mesilane"
696808.13,6583023.32,"ida-viru maakond","2021","lammas"
446151.03,6477595.16,"saare maakond","2021","veis"
628947.42,6587035.55,"lääne-viru maakond","2021","hobune"
446655.58,6477794.71,"saare maakond","2021","veis"
477613.55,6527739.43,"lääne maakond","2021","hobune"
490929.54,6570085.09,"harju maakond","2021","mesilane"
568180.33,6583091.64,"harju maakond","2021","kass;koer"
532666.58,6581986.47,"harju maakond","2021","mesilane"
527469.37,6584699.92,"harju maakond","2021","mesilane"
416195.19,6459859.07,"saare maakond","2021","mesilane"
416961.14,6459438.06,"saare maakond","2021","mesilane"
616727.84,6533788.99,"järva maakond","2021","mesilane"
397951.42,6457510.67,"saare maakond","2021",""
410815.52,6489029.76,"saare maakond","2021","mesilane"
561551,6580185,"harju maakond","2021","mesilane"
570659.11,6560567.89,"harju maakond","2021","mesilane"
541348,6590560.97,"harju maakond","2021","mesilane"
471679.24,6561826.23,"lääne maakond","2021","mesilane"
616381.96,6557370.85,"lääne-viru maakond","2021","mesilane"
528564.43,6566468.84,"harju maakond","2021","mesilane"
548085.77,6595347.45,"harju maakond","2021","mesilane"
481758.03,6531789.58,"lääne maakond","2021","mesilane"
418760.73,6520560.74,"hiiu maakond","2021","mesilane"
477917.17,6545755.72,"lääne maakond","2021","mesilane"
725326.04,6590906.99,"ida-viru maakond","2021","hobune"
571977.59,6598598.7,"harju maakond","2021","munakana"
691686.04,6575700.24,"ida-viru maakond","2021","munakana"
383444.22,6486280.65,"saare maakond","2021","veis"
396624.5,6451367.9,"saare maakond","2021",""
395025.17,6449844.43,"saare maakond","2021",""
647756.29,6586821.9,"lääne-viru maakond","2021","mesilane"
718732.16,6587124.21,"ida-viru maakond","2021","hobune"
430322.37,6515718.24,"hiiu maakond","2021","lammas;munakana"
428685.74,6460090.97,"saare maakond","2021",""
574905.04,6578045.78,"harju maakond","2021","mesilane"
429125.59,6459786.06,"saare maakond","2021",""
580052.92,6576925.37,"harju maakond","2021","mesilane"
428905.21,6459808.19,"saare maakond","2021",""
565395.83,6569181.59,"harju maakond","2021","veis"
564548.08,6568324.7,"harju maakond","2021","veis"
558749.58,6543026.2,"rapla maakond","2021","mesilane"
555531.64,6579682.67,"harju maakond","2021","mesilane"
554325.2,6593085.58,"harju maakond","2021","mesilane"
585612.7,6596447.49,"harju maakond","2021","hobune"
429243.12,6516986.3,"hiiu maakond","2021","lammas"
585411.87,6596931.81,"harju maakond","2021","hobune"
585718.31,6597522.52,"harju maakond","2021","hobune"
580824.33,6521715.63,"järva maakond","2021","lammas;munakana"
410988.4,6469544.73,"saare maakond","2021","hobune"
525450.41,6556094.04,"harju maakond","2021","mesilane"
646495.6,6575299.31,"lääne-viru maakond","2021","mesilane"
424694.45,6522422.54,"hiiu maakond","2021","koer"
521125.4,6571220.88,"harju maakond","2021","lammas;veis"
427634.96,6460524.43,"saare maakond","2021",""
581892,6593170,"harju maakond","2021","lammas"
452915.64,6503156.41,"saare maakond","2021","lammas"
478074.83,6531519.69,"lääne maakond","2021","hobune"
431028.15,6474591.07,"saare maakond","2021","veis"
588906.17,6534876.47,"järva maakond","2021","hobune"
424858.2,6494890.05,"saare maakond","2021","hobune;lammas"
459501.29,6496524.72,"saare maakond","2021","hobune"
373707.56,6473933.6,"saare maakond","2021",""
431013.42,6498424.19,"saare maakond","2021",""
595194.9,6599348.57,"harju maakond","2021","hobune"
596498.28,6600679.27,"harju maakond","2021","hobune"
514874.56,6567744.24,"harju maakond","2021","hobune;munakana"
670763.28,6581291.53,"ida-viru maakond","2021","hobune"
532150.52,6572924.21,"harju maakond","2021","hobune"
386256.18,6472367.35,"saare maakond","2021","hobune"
541266.85,6543643.29,"rapla maakond","2021","kits;lammas"
442256.2,6479289.95,"saare maakond","2021","veis"
537407.13,6584058.88,"harju maakond","2021","mesilane"
534363.23,6588106.89,"harju maakond","2021","mesilane"
514041.9,6582535.46,"harju maakond","2021","mesilane"
588906.17,6534876.47,"järva maakond","2021","lammas"
442455.96,6489959.04,"saare maakond","2021","hobune"
580844,6592938,"harju maakond","2021","lammas"
573684.99,6583292.33,"harju maakond","2021","lammas"
573910.25,6587829.05,"harju maakond","2021","mesilane"
576667.97,6585478.17,"harju maakond","2021","mesilane"
719039.37,6590425.36,"ida-viru maakond","2021","hobune"
387284.64,6464724.96,"saare maakond","2021","mesilane;veis"
539258.9,6584562.85,"harju maakond","2021","kahepaikne;kass;koer;kuulik;lind;pisinariline"
528934.44,6566075.04,"harju maakond","2021","hobune"
434320.75,6519168.18,"hiiu maakond","2021","hobune;veis"
526066.46,6552429.43,"harju maakond","2021","hobune"
528762.65,6571987.54,"harju maakond","2021","hobune"
381574.63,6459513.62,"saare maakond","2021",""
627178.64,6531567.91,"lääne-viru maakond","2021","mesilane"
541459.15,6589702.33,"harju maakond","2021","koer"
521622.93,6576235.76,"harju maakond","2021","kass"
671529.64,6586828.19,"ida-viru maakond","2021","munakana"
573603.42,6559643.07,"harju maakond","2021","koer"
578922.07,6564526.99,"harju maakond","2021","kass;koer"
537961.61,6587464.64,"harju maakond","2021","kass"
448789.02,6494257.53,"saare maakond","2021","lammas"
430045.93,6464167.32,"saare maakond","2021","veis"
608801.3,6600134.63,"lääne-viru maakond","2021","hobune"
523126.72,6573798.72,"harju maakond","2021",""
416167.77,6457466.67,"saare maakond","2021","veis"
525138.77,6556023.46,"harju maakond","2021","hobune"
568414.49,6591332.12,"harju maakond","2021","hobune"
576890.81,6552376.07,"harju maakond","2021","koer"
549687.01,6591159.88,"harju maakond","2021","koer"
600165.12,6536475.85,"järva maakond","2021","hobune"
425494.42,6514280.59,"hiiu maakond","2021","veis"
427666.42,6518616.15,"hiiu maakond","2021","veis"
422396.08,6454998.35,"saare maakond","2021","hobune"
423164.22,6515934.94,"hiiu maakond","2021","veis"
634241.77,6581635.45,"lääne-viru maakond","2021","hobune"
689028.23,6571225.71,"ida-viru maakond","2021","veis"
577570.71,6581710.97,"harju maakond","2021",""
635509.04,6594628.73,"lääne-viru maakond","2021","hobune"
537986.86,6585774.21,"harju maakond","2021","kass"
595843.94,6556507.47,"järva maakond","2021","hobune"
545359.2,6589845.1,"harju maakond","2021","mesilane"
605356.77,6562855.2,"järva maakond","2021","munakana;parlkana;part;vutt"
521695.95,6532900.26,"rapla maakond","2021","mesilane"
415327.93,6508123.84,"hiiu maakond","2021","veis"
422607.75,6470635.91,"saare maakond","2021","lammas"
587133.68,6593711.53,"harju maakond","2021","hobune"
376352.91,6467183.07,"saare maakond","2021",""
419218.38,6464569.62,"saare maakond","2021","mesilane"
565353,6568790,"harju maakond","2021","hobune"
612434.07,6585300.69,"lääne-viru maakond","2021","mesilane"
380943.89,6466740.45,"saare maakond","2021","hobune"
376352.91,6467183.07,"saare maakond","2021","hobune;veis"
380943.89,6466740.45,"saare maakond","2021","hobune"
376352.91,6467183.07,"saare maakond","2021","hobune"
402824.63,6471956.98,"saare maakond","2021","hobune;veis"
383913.43,6470662.02,"saare maakond","2021","lammas"
584996.22,6547719,"järva maakond","2021","munakana"
483372.26,6540169.25,"lääne maakond","2021","munakana"
465530.57,6505134.17,"pärnu maakond","2021",""
549089.19,6549443.92,"rapla maakond","2021","lammas;munakana"
382628.01,6483113.29,"saare maakond","2021","veis"
484743.42,6520149.41,"lääne maakond","2021","lammas"
390489.22,6477008.4,"saare maakond","2021","lammas"
407105.41,6533413.72,"hiiu maakond","2021","hobune;veis"
631486.85,6568769.98,"lääne-viru maakond","2021","veis"
691610.64,6580890.29,"ida-viru maakond","2021","veis"
438755.19,6524187.69,"hiiu maakond","2021","veis"
526341.4,6545051.43,"rapla maakond","2021","vutt"
684821.66,6571838.36,"ida-viru maakond","2021","hobune"
683563.58,6585016.3,"ida-viru maakond","2021","vutt"
