X,Y,pohi_nr,aadr_maako,aadr_valdl,koord_x,koord_y,reg_kp,loomaliigi
635963.2,6516107.77,EE40340,JÕGEVA MAAKOND,JÕGEVA VALD,"6516107.77","635963.2",2022/04/29 00:00:00.000,MESILANE
639014.96,6516760.6,EE40341,JÕGEVA MAAKOND,JÕGEVA VALD,"6516760.6","639014.96",2022/04/29 00:00:00.000,MESILANE
638752.83,6511899.38,EE40342,JÕGEVA MAAKOND,JÕGEVA VALD,"6511899.38","638752.83",2022/04/29 00:00:00.000,MESILANE
644807.0,6495501.87,EE40343,TARTU MAAKOND,TARTU VALD,"6495501.87","644807",2022/04/29 00:00:00.000,MESILANE
624071.87,6502568.38,EE40344,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6502568.38","624071.87",2022/04/29 00:00:00.000,MESILANE
623207.56,6501912.93,EE40345,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6501912.93","623207.56",2022/04/29 00:00:00.000,MESILANE
626979.58,6496714.36,EE40346,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6496714.36","626979.58",2022/04/29 00:00:00.000,MESILANE
634587.91,6494987.79,EE40347,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6494987.79","634587.91",2022/04/29 00:00:00.000,MESILANE
635465.09,6503774.95,EE40348,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6503774.95","635465.09",2022/04/29 00:00:00.000,MESILANE
633187.5,6497437.45,EE40349,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6497437.45","633187.5",2022/04/29 00:00:00.000,MESILANE
647120.15,6482804.76,EE40350,TARTU MAAKOND,TARTU VALD,"6482804.76","647120.15",2022/04/29 00:00:00.000,MESILANE
644402.39,6481902.6,EE40351,TARTU MAAKOND,TARTU VALD,"6481902.6","644402.39",2022/04/29 00:00:00.000,MESILANE
634847.46,6466477.53,EE40352,TARTU MAAKOND,ELVA VALD,"6466477.53","634847.46",2022/04/29 00:00:00.000,MESILANE
639389.91,6472225.71,EE40353,TARTU MAAKOND,ELVA VALD,"6472225.71","639389.91",2022/04/29 00:00:00.000,MESILANE
646859.28,6478356.77,EE40354,TARTU MAAKOND,TARTU LINN,"6478356.77","646859.28",2022/04/29 00:00:00.000,MESILANE
642869.09,6509387.62,EE40356,JÕGEVA MAAKOND,JÕGEVA VALD,"6509387.62","642869.09",2022/04/29 00:00:00.000,MESILANE
654515.61,6516153.15,EE40358,JÕGEVA MAAKOND,JÕGEVA VALD,"6516153.15","654515.61",2022/04/29 00:00:00.000,MESILANE
652761.82,6456252.73,EE40359,TARTU MAAKOND,KAMBJA VALD,"6456252.73","652761.82",2022/04/29 00:00:00.000,MESILANE
626465.97,6465167.36,EE40376,TARTU MAAKOND,ELVA VALD,"6465167.36","626465.97",2022/04/30 00:00:00.000,MESILANE
629988.77,6455236.69,EE40381,TARTU MAAKOND,ELVA VALD,"6455236.69","629988.77",2022/04/30 00:00:00.000,MESILANE
646740.77,6498859.96,EE40395,JÕGEVA MAAKOND,JÕGEVA VALD,"6498859.96","646740.77",2022/04/30 00:00:00.000,MESILANE
649087.06,6494850.05,EE40396,TARTU MAAKOND,TARTU VALD,"6494850.05","649087.06",2022/04/30 00:00:00.000,MESILANE
658828.15,6497917.8,EE40397,TARTU MAAKOND,TARTU VALD,"6497917.8","658828.15",2022/04/30 00:00:00.000,MESILANE
646780.62,6467249.58,EE40412,TARTU MAAKOND,NÕO VALD,"6467249.58","646780.62",2022/04/30 00:00:00.000,MESILANE
670276.01,6473906.57,EE40417,TARTU MAAKOND,LUUNJA VALD,"6473906.57","670276.01",2022/04/30 00:00:00.000,MESILANE
666170.53,6473481.03,EE40419,TARTU MAAKOND,LUUNJA VALD,"6473481.03","666170.53",2022/05/01 00:00:00.000,"MUNAKANA;PART;VUTT"
636410.87,6516323.21,EE40423,JÕGEVA MAAKOND,JÕGEVA VALD,"6516323.21","636410.87",2022/05/01 00:00:00.000,MESILANE
657888.88,6467412.15,EE40431,TARTU MAAKOND,KAMBJA VALD,"6467412.15","657888.88",2022/05/02 00:00:00.000,MESILANE
683318.18,6507411.26,EE40433,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6507411.26","683318.18",2022/05/02 00:00:00.000,MESILANE
646130.91,6501354.49,EE40443,JÕGEVA MAAKOND,JÕGEVA VALD,"6501354.49","646130.91",2022/05/02 00:00:00.000,HOBUNE
671611.36,6467472.93,EE40444,TARTU MAAKOND,KASTRE VALD,"6467472.93","671611.36",2022/05/02 00:00:00.000,"HOBUNE;MUNAKANA"
657965.43,6448613.06,EE40447,PÕLVA MAAKOND,KANEPI VALD,"6448613.06","657965.43",2022/05/03 00:00:00.000,MESILANE
655566.85,6482221.85,EE40456,TARTU MAAKOND,TARTU VALD,"6482221.85","655566.85",2022/05/03 00:00:00.000,VEIS
640969.13,6490424.37,EE40459,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6490424.37","640969.13",2022/05/03 00:00:00.000,VEIS
678750.7,6452026.26,EE40460,PÕLVA MAAKOND,PÕLVA VALD,"6452026.26","678750.7",2022/05/03 00:00:00.000,MESILANE
683932.54,6462737.69,EE40472,TARTU MAAKOND,KASTRE VALD,"6462737.69","683932.54",2022/05/04 00:00:00.000,MESILANE
632527.06,6497322.9,EE40504,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6497322.9","632527.06",2022/05/11 00:00:00.000,MESILANE
632527.06,6497322.9,EE40505,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6497322.9","632527.06",2022/05/11 00:00:00.000,MESILANE
636715.26,6459041.95,EE40510,TARTU MAAKOND,ELVA VALD,"6459041.95","636715.26",2022/05/12 00:00:00.000,HOBUNE
696260.68,6476803.31,EE40514,PÕLVA MAAKOND,RÄPINA VALD,"6476803.31","696260.68",2022/05/12 00:00:00.000,MESILANE
653801.49,6450339.42,EE40525,TARTU MAAKOND,KAMBJA VALD,"6450339.42","653801.49",2022/05/13 00:00:00.000,HOBUNE
674881.06,6476518.79,EE40529,TARTU MAAKOND,LUUNJA VALD,"6476518.79","674881.06",2022/05/15 00:00:00.000,MESILANE
648829.15,6487829.64,EE40530,TARTU MAAKOND,TARTU VALD,"6487829.64","648829.15",2022/05/15 00:00:00.000,MESILANE
662902.43,6464980.78,EE40546,TARTU MAAKOND,KASTRE VALD,"6464980.78","662902.43",2022/05/15 00:00:00.000,HOBUNE
664130.88,6489761.07,EE40548,TARTU MAAKOND,TARTU VALD,"6489761.07","664130.88",2022/05/15 00:00:00.000,MESILANE
662175.21,6510971.01,EE40550,JÕGEVA MAAKOND,MUSTVEE VALD,"6510971.01","662175.21",2022/05/16 00:00:00.000,"KITS;KUULIK;MESILANE"
661455.19,6511094.41,EE40551,JÕGEVA MAAKOND,MUSTVEE VALD,"6511094.41","661455.19",2022/05/16 00:00:00.000,MESILANE
644985.82,6500635.65,EE40553,JÕGEVA MAAKOND,JÕGEVA VALD,"6500635.65","644985.82",2022/05/16 00:00:00.000,MESILANE
634580.39,6514406.65,EE40558,JÕGEVA MAAKOND,JÕGEVA VALD,"6514406.65","634580.39",2022/05/16 00:00:00.000,MESILANE
672557.87,6449110.15,EE40560,PÕLVA MAAKOND,PÕLVA VALD,"6449110.15","672557.87",2022/05/16 00:00:00.000,LAMMAS
659872.12,6484512.81,EE40571,TARTU MAAKOND,TARTU VALD,"6484512.81","659872.12",2022/05/17 00:00:00.000,HOBUNE
635479.69,6499630.98,EE40574,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6499630.98","635479.69",2022/05/17 00:00:00.000,VEIS
657019.18,6496626.97,EE40585,TARTU MAAKOND,TARTU VALD,"6496626.97","657019.18",2022/05/18 00:00:00.000,HOBUNE
638088.51,6485715.54,EE40586,TARTU MAAKOND,TARTU VALD,"6485715.54","638088.51",2022/05/18 00:00:00.000,MESILANE
670328.86,6497181.5,EE40610,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6497181.5","670328.86",2022/05/21 00:00:00.000,HOBUNE
649689.09,6447736.6,EE40627,VALGA MAAKOND,OTEPÄÄ VALD,"6447736.6","649689.09",2022/05/23 00:00:00.000,HOBUNE
661495.68,6468246.09,EE40643,TARTU MAAKOND,KASTRE VALD,"6468246.09","661495.68",2022/05/24 00:00:00.000,VEIS
662175.21,6510971.01,EE40648,JÕGEVA MAAKOND,MUSTVEE VALD,"6510971.01","662175.21",2022/05/24 00:00:00.000,KITS
646760.22,6500307.63,EE40667,JÕGEVA MAAKOND,JÕGEVA VALD,"6500307.63","646760.22",2022/05/27 00:00:00.000,MESILANE
636067.68,6507492.67,EE40670,JÕGEVA MAAKOND,JÕGEVA VALD,"6507492.67","636067.68",2022/05/27 00:00:00.000,LAMMAS
649871.3,6514131.11,EE40676,JÕGEVA MAAKOND,JÕGEVA VALD,"6514131.11","649871.3",2022/05/28 00:00:00.000,LAMMAS
614223.45,6482682.61,EE40679,VILJANDI MAAKOND,VILJANDI VALD,"6482682.61","614223.45",2022/05/29 00:00:00.000,MESILANE
674104.47,6470210.12,EE40690,TARTU MAAKOND,KASTRE VALD,"6470210.12","674104.47",2022/05/30 00:00:00.000,LAMMAS
679081.65,6510027.9,EE40691,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6510027.9","679081.65",2022/05/30 00:00:00.000,MESILANE
617151.77,6506101.66,EE40698,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6506101.66","617151.77",2022/05/31 00:00:00.000,MESILANE
639572.74,6513498.95,EE40707,JÕGEVA MAAKOND,JÕGEVA VALD,"6513498.95","639572.74",2022/06/01 00:00:00.000,MESILANE
622772.47,6479482.83,EE40709,VILJANDI MAAKOND,VILJANDI VALD,"6479482.83","622772.47",2022/06/01 00:00:00.000,MESILANE
669188.69,6472337.1,EE40720,TARTU MAAKOND,LUUNJA VALD,"6472337.1","669188.69",2022/06/02 00:00:00.000,"MUNAKANA;PART"
688402.38,6491418.63,EE40726,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6491418.63","688402.38",2022/06/02 00:00:00.000,MESILANE
703148.58,6447304.48,EE40738,PÕLVA MAAKOND,RÄPINA VALD,"6447304.48","703148.58",2022/06/06 00:00:00.000,LAMMAS
616809.85,6502427.27,EE40739,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6502427.27","616809.85",2022/06/06 00:00:00.000,
675482.88,6453991.59,EE40740,PÕLVA MAAKOND,PÕLVA VALD,"6453991.59","675482.88",2022/06/06 00:00:00.000,HOBUNE
647354.15,6512983.54,EE40754,JÕGEVA MAAKOND,JÕGEVA VALD,"6512983.54","647354.15",2022/06/07 00:00:00.000,MESILANE
676537.56,6479461.32,EE40776,TARTU MAAKOND,LUUNJA VALD,"6479461.32","676537.56",2022/06/09 00:00:00.000,MESILANE
632730.41,6458602.3,EE40808,TARTU MAAKOND,ELVA VALD,"6458602.3","632730.41",2022/06/14 00:00:00.000,HOBUNE
617370.76,6506455.83,EE40811,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6506455.83","617370.76",2022/06/14 00:00:00.000,KITS
660585.53,6475502.6,EE40819,TARTU MAAKOND,TARTU LINN,"6475502.6","660585.53",2022/06/14 00:00:00.000,"KAHEPAIKNE;KASS;KOER;KUULIK;LIND;PISINARILINE;ROOMAJA;VALGETUHKUR"
705089.27,6451393.22,EE40822,PÕLVA MAAKOND,RÄPINA VALD,"6451393.22","705089.27",2022/06/15 00:00:00.000,VEIS
704874.0,6452205.4,EE40823,PÕLVA MAAKOND,RÄPINA VALD,"6452205.4","704874",2022/06/15 00:00:00.000,VEIS
663355.75,6470606.66,EE40837,TARTU MAAKOND,TARTU LINN,"6470606.66","663355.75",2022/06/17 00:00:00.000,MESILANE
616434.63,6495756.81,EE40846,JÕGEVA MAAKOND,PÕLTSAMAA VALD,"6495756.81","616434.63",2022/06/20 00:00:00.000,MUNAKANA
638609.22,6513814.34,EE40862,JÕGEVA MAAKOND,JÕGEVA VALD,"6513814.34","638609.22",2022/06/22 00:00:00.000,MUNAKANA
662925.0,6480498.48,EE40871,TARTU MAAKOND,TARTU VALD,"6480498.48","662925",2022/06/27 00:00:00.000,HOBUNE
679126.46,6482404.29,EE40880,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6482404.29","679126.46",2022/06/28 00:00:00.000,"HOBUNE;KUULIK;LAMMAS;MUNAKANA;PAABULIND;PART;VEIS"
655424.04,6484236.59,EE40934,TARTU MAAKOND,TARTU VALD,"6484236.59","655424.04",2022/07/12 00:00:00.000,MESILANE
646028.75,6455269.12,EE40940,TARTU MAAKOND,NÕO VALD,"6455269.12","646028.75",2022/07/15 00:00:00.000,"MESILANE;MUNAKANA"
659966.61,6474007.03,EE40955,TARTU MAAKOND,TARTU LINN,"6474007.03","659966.61",2022/07/19 00:00:00.000,"LIND;PISINARILINE"
641425.18,6454348.01,EE40972,TARTU MAAKOND,ELVA VALD,"6454348.01","641425.18",2022/08/01 00:00:00.000,MESILANE
659625.04,6495204.69,EE40992,TARTU MAAKOND,TARTU VALD,"6495204.69","659625.04",2022/08/08 00:00:00.000,MESILANE
629396.55,6450649.72,EE40997,TARTU MAAKOND,ELVA VALD,"6450649.72","629396.55",2022/08/09 00:00:00.000,
701163.29,6451459.56,EE41002,PÕLVA MAAKOND,RÄPINA VALD,"6451459.56","701163.29",2022/08/11 00:00:00.000,HOBUNE
657402.68,6475682.69,EE41006,TARTU MAAKOND,TARTU LINN,"6475682.69","657402.68",2022/08/14 00:00:00.000,MESILANE
658625.86,6472102.62,EE41008,TARTU MAAKOND,TARTU LINN,"6472102.62","658625.86",2022/08/15 00:00:00.000,MESILANE
652530.19,6512470.27,EE41012,JÕGEVA MAAKOND,JÕGEVA VALD,"6512470.27","652530.19",2022/08/16 00:00:00.000,"HOBUNE;KITS;MUNAKANA;PART"
660807.77,6458118.21,EE41018,TARTU MAAKOND,KAMBJA VALD,"6458118.21","660807.77",2022/08/18 00:00:00.000,LIND
656695.83,6471675.33,EE41020,TARTU MAAKOND,TARTU LINN,"6471675.33","656695.83",2022/08/21 00:00:00.000,"DEKORATIIVKALA;KUULIK;LIND;PISINARILINE;ROOMAJA;SELGROOTU"
613745.61,6479016.28,EE41022,VILJANDI MAAKOND,VILJANDI VALD,"6479016.28","613745.61",2022/08/22 00:00:00.000,VEIS
659382.75,6474097.84,EE41027,TARTU MAAKOND,TARTU LINN,"6474097.84","659382.75",2022/08/22 00:00:00.000,"DEKORATIIVKALA;KUULIK;LIND;PISINARILINE;SELGROOTU"
673841.41,6503139.53,EE41063,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6503139.53","673841.41",2022/09/04 00:00:00.000,MUNAKANA
676416.35,6512287.43,EE41064,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6512287.43","676416.35",2022/09/04 00:00:00.000,MESILANE
680617.38,6500328.61,EE41068,TARTU MAAKOND,PEIPSIÄÄRE VALD,"6500328.61","680617.38",2022/09/06 00:00:00.000,MESILANE
682475.62,6456825.45,EE41100,PÕLVA MAAKOND,PÕLVA VALD,"6456825.45","682475.62",2022/09/20 00:00:00.000,MESILANE
650003.71,6514141.86,EE41104,JÕGEVA MAAKOND,JÕGEVA VALD,"6514141.86","650003.71",2022/09/22 00:00:00.000,"MUNAKANA;PART"
641488.0,6515065.07,EE41123,JÕGEVA MAAKOND,JÕGEVA VALD,"6515065.07","641488.00",2022/10/01 00:00:00.000,MESILANE
644256.29,6463439.14,EE41129,TARTU MAAKOND,NÕO VALD,"6463439.14","644256.29",2022/10/04 00:00:00.000,KOER
638148.21,6509619.54,EE41140,JÕGEVA MAAKOND,JÕGEVA VALD,"6509619.54","638148.21",2022/10/06 00:00:00.000,VUTT
591383,6436091,EE10416,VILJANDI MAAKOND,MULGI VALD,"6436091","591383",2002/09/10 00:00:00.000,VEIS
591928,6446532,EE10452,VILJANDI MAAKOND,MULGI VALD,"6446532","591928",2002/09/10 00:00:00.000,VEIS
590571,6443960,EE10463,VILJANDI MAAKOND,MULGI VALD,"6443960","590571",2002/09/10 00:00:00.000,MESILANE
576684,6441627,EE10467,VILJANDI MAAKOND,MULGI VALD,"6441627","576684",2002/09/10 00:00:00.000,VEIS
578899,6443569,EE10468,VILJANDI MAAKOND,MULGI VALD,"6443569","578899",2002/09/10 00:00:00.000,VEIS
546849,6436897,EE11732,PÄRNU MAAKOND,SAARDE VALD,"6436897","546849",2002/09/18 00:00:00.000,VEIS
544349,6434957,EE11742,PÄRNU MAAKOND,SAARDE VALD,"6434957","544349",2002/09/18 00:00:00.000,VEIS
555137,6439482,EE11750,PÄRNU MAAKOND,SAARDE VALD,"6439482","555137",2002/09/18 00:00:00.000,"KITS;VEIS"
534340,6428031,EE11766,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6428031","534340",2002/09/18 00:00:00.000,VEIS
528653,6432773,EE11769,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6432773","528653",2002/09/18 00:00:00.000,"HOBUNE;VEIS"
551042,6439018,EE11771,PÄRNU MAAKOND,SAARDE VALD,"6439018","551042",2002/09/18 00:00:00.000,VEIS
610952,6433469,EE11906,VALGA MAAKOND,TÕRVA VALD,"6433469","610952",2002/09/19 00:00:00.000,MUNAKANA
612428,6430430,EE11936,VALGA MAAKOND,TÕRVA VALD,"6430430","612428",2002/09/20 00:00:00.000,VEIS
612431,6430407,EE11937,VALGA MAAKOND,TÕRVA VALD,"6430407","612431",2002/09/20 00:00:00.000,VEIS
609188,6426776,EE11944,VALGA MAAKOND,TÕRVA VALD,"6426776","609188",2002/09/20 00:00:00.000,VEIS
604616,6422821,EE11972,VALGA MAAKOND,TÕRVA VALD,"6422821","604616",2002/09/20 00:00:00.000,"LAMMAS;MESILANE;MUNAKANA;VEIS"
533416,6445062,EE12344,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6445062","533416",2002/11/19 00:00:00.000,VEIS
529119,6438951,EE12345,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6438951","529119",2002/11/19 00:00:00.000,VEIS
529397,6442495,EE12347,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6442495","529397",2002/11/19 00:00:00.000,VEIS
551068,6433265,EE12353,PÄRNU MAAKOND,SAARDE VALD,"6433265","551068",2002/11/19 00:00:00.000,"KITS;MUNAKANA"
528384,6430087,EE12395,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6430087","528384",2002/11/29 00:00:00.000,"HOBUNE;MUNAKANA;VEIS"
528287,6433678,EE718,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6433678","528287",2002/11/29 00:00:00.000,LAMMAS
577859,6443464,EE12412,VILJANDI MAAKOND,MULGI VALD,"6443464","577859",2002/11/29 00:00:00.000,VEIS
577972,6443461,EE12413,VILJANDI MAAKOND,MULGI VALD,"6443461","577972",2002/11/29 00:00:00.000,VEIS
591448,6442519,EE12605,VILJANDI MAAKOND,MULGI VALD,"6442519","591448",2003/01/06 00:00:00.000,MESILANE
573239,6442000,EE1440,VILJANDI MAAKOND,MULGI VALD,"6442000","573239",2003/01/07 00:00:00.000,SIGA
553371,6438713,EE12959,PÄRNU MAAKOND,SAARDE VALD,"6438713","553371",2003/01/22 00:00:00.000,VEIS
550436,6432911,EE12976,PÄRNU MAAKOND,SAARDE VALD,"6432911","550436",2003/01/22 00:00:00.000,"KITS;LAMMAS"
563151,6439637,EE12988,VILJANDI MAAKOND,MULGI VALD,"6439637","563151",2003/01/22 00:00:00.000,VEIS
552367,6445584,EE13044,PÄRNU MAAKOND,SAARDE VALD,"6445584","552367",2003/01/23 00:00:00.000,
552386,6445627,EE13045,PÄRNU MAAKOND,SAARDE VALD,"6445627","552386",2003/01/23 00:00:00.000,
552365,6445549,EE13046,PÄRNU MAAKOND,SAARDE VALD,"6445549","552365",2003/01/23 00:00:00.000,VEIS
558224,6438425,EE845,PÄRNU MAAKOND,SAARDE VALD,"6438425","558224",2003/01/24 00:00:00.000,VEIS
611918,6432723,EE13058,VALGA MAAKOND,TÕRVA VALD,"6432723","611918",2003/01/24 00:00:00.000,"LAMMAS;MUNAKANA;SIGA;VEIS"
593966,6438755,EE13306,VILJANDI MAAKOND,MULGI VALD,"6438755","593966",2003/02/03 00:00:00.000,VEIS
574517,6443204,EE13321,VILJANDI MAAKOND,MULGI VALD,"6443204","574517",2003/02/05 00:00:00.000,HOBUNE
591242,6436962,EE13339,VILJANDI MAAKOND,MULGI VALD,"6436962","591242",2003/02/13 00:00:00.000,VEIS
610897,6431754,EE1313,VALGA MAAKOND,TÕRVA VALD,"6431754","610897",2003/02/20 00:00:00.000,"MUNAKANA;SIGA"
610107,6424695,EE546,VALGA MAAKOND,TÕRVA VALD,"6424695","610107",2003/02/20 00:00:00.000,"MUNAKANA;VEIS"
580703,6435998,EE13625,VILJANDI MAAKOND,MULGI VALD,"6435998","580703",2003/09/30 00:00:00.000,MESILANE
580647,6436015,EE1064,VILJANDI MAAKOND,MULGI VALD,"6436015","580647",2003/09/30 00:00:00.000,VEIS
584152,6443518,EE13688,VILJANDI MAAKOND,MULGI VALD,"6443518","584152",2003/10/10 00:00:00.000,"MUNAKANA;VEIS"
581791,6443170,EE13729,VILJANDI MAAKOND,MULGI VALD,"6443170","581791",2003/10/17 00:00:00.000,VEIS
592041,6446205,EE1137,VILJANDI MAAKOND,MULGI VALD,"6446205","592041",2003/10/29 00:00:00.000,"MUNAKANA;PART"
578965,6442378,EE14028,VILJANDI MAAKOND,MULGI VALD,"6442378","578965",2003/11/03 00:00:00.000,"LAMMAS;MESILANE"
549002,6436946,EE1171,PÄRNU MAAKOND,SAARDE VALD,"6436946","549002",2003/11/04 00:00:00.000,MUNAKANA
597687,6430604,EE1174,VALGA MAAKOND,TÕRVA VALD,"6430604","597687",2003/11/04 00:00:00.000,VEIS
529462,6437590,EE14082,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6437590","529462",2003/11/05 00:00:00.000,LAMMAS
522936,6416957,EE463,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6416957","522936",2003/11/05 00:00:00.000,VEIS
597663,6441635,EE447,VILJANDI MAAKOND,MULGI VALD,"6441635","597663",2003/11/06 00:00:00.000,
598092,6440802,EE14145,VILJANDI MAAKOND,MULGI VALD,"6440802","598092",2003/11/06 00:00:00.000,VEIS
600558,6444756,EE14146,VILJANDI MAAKOND,MULGI VALD,"6444756","600558",2003/11/06 00:00:00.000,MESILANE
580558,6435033,EE1213,VILJANDI MAAKOND,MULGI VALD,"6435033","580558",2003/11/07 00:00:00.000,MUNAKANA
604316,6443372,EE1217,VILJANDI MAAKOND,VILJANDI VALD,"6443372","604316",2003/11/07 00:00:00.000,"MESILANE;MUNAKANA"
533289,6441433,EE1226,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6441433","533289",2003/11/07 00:00:00.000,MUNAKANA
528653,6432772,EE1246,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6432772","528653",2003/11/10 00:00:00.000,"HOBUNE;VEIS"
559019,6434572,EE14284,PÄRNU MAAKOND,SAARDE VALD,"6434572","559019",2003/11/11 00:00:00.000,"LAMMAS;MUNAKANA"
611217,6430453,EE14449,VALGA MAAKOND,TÕRVA VALD,"6430453","611217",2003/11/14 00:00:00.000,"HOBUNE;KITS"
603034,6425061,EE14452,VALGA MAAKOND,TÕRVA VALD,"6425061","603034",2003/11/14 00:00:00.000,VEIS
602970,6425124,EE14453,VALGA MAAKOND,TÕRVA VALD,"6425124","602970",2003/11/14 00:00:00.000,VEIS
612881,6422733,EE1346,VALGA MAAKOND,TÕRVA VALD,"6422733","612881",2003/11/18 00:00:00.000,MUNAKANA
534687,6443800,EE1367,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6443800","534687",2003/11/19 00:00:00.000,VEIS
609518,6431931,EE1381,VALGA MAAKOND,TÕRVA VALD,"6431931","609518",2003/11/20 00:00:00.000,MUNAKANA
604865,6430968,EE14754,VALGA MAAKOND,TÕRVA VALD,"6430968","604865",2003/11/24 00:00:00.000,"MUNAKANA;VEIS"
605592,6445400,EE1471,VILJANDI MAAKOND,VILJANDI VALD,"6445400","605592",2003/11/25 00:00:00.000,SIGA
592865,6434066,EE14858,VILJANDI MAAKOND,MULGI VALD,"6434066","592865",2003/11/25 00:00:00.000,LAMMAS
592842,6434083,EE14859,VILJANDI MAAKOND,MULGI VALD,"6434083","592842",2003/11/25 00:00:00.000,LAMMAS
610876,6445607,EE14901,VALGA MAAKOND,TÕRVA VALD,"6445607","610876",2003/11/25 00:00:00.000,MUNAKANA
605345,6423007,EE14941,VALGA MAAKOND,TÕRVA VALD,"6423007","605345",2003/11/26 00:00:00.000,LAMMAS
612754,6423969,EE1513,VALGA MAAKOND,TÕRVA VALD,"6423969","612754",2003/11/26 00:00:00.000,"KALKUN;LAMMAS;MUNAKANA"
528838,6446618,EE14983,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6446618","528838",2003/11/26 00:00:00.000,LAMMAS
611243,6443251,EE570,VALGA MAAKOND,TÕRVA VALD,"6443251","611243",2003/11/28 00:00:00.000,"LAMMAS;VEIS"
610234,6424831,EE1575,VALGA MAAKOND,TÕRVA VALD,"6424831","610234",2003/11/28 00:00:00.000,VEIS
580360,6445643,EE15292,VILJANDI MAAKOND,MULGI VALD,"6445643","580360",2003/12/01 00:00:00.000,VEIS
559429,6445150,EE15297,PÄRNU MAAKOND,SAARDE VALD,"6445150","559429",2003/12/01 00:00:00.000,LAMMAS
557430,6444350,EE15315,PÄRNU MAAKOND,SAARDE VALD,"6444350","557430",2003/12/01 00:00:00.000,VEIS
609201,6426779,EE15378,VALGA MAAKOND,TÕRVA VALD,"6426779","609201",2003/12/02 00:00:00.000,VEIS
528963,6440181,EE15399,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6440181","528963",2003/12/02 00:00:00.000,VEIS
587381,6439965,EE15533,VILJANDI MAAKOND,MULGI VALD,"6439965","587381",2003/12/04 00:00:00.000,"LAMMAS;MUNAKANA;VEIS"
578826,6446534,EE15615,VILJANDI MAAKOND,MULGI VALD,"6446534","578826",2003/12/05 00:00:00.000,MUNAKANA
611224,6432714,EE1754,VALGA MAAKOND,TÕRVA VALD,"6432714","611224",2003/12/09 00:00:00.000,MUNAKANA
590160,6431210,EE15861,VILJANDI MAAKOND,MULGI VALD,"6431210","590160",2003/12/11 00:00:00.000,VEIS
613170,6431300,EE1811,VALGA MAAKOND,TÕRVA VALD,"6431300","613170",2003/12/12 00:00:00.000,MUNAKANA
569573,6439887,EE1826,VILJANDI MAAKOND,MULGI VALD,"6439887","569573",2003/12/15 00:00:00.000,MUNAKANA
571748,6445063,EE15959,VILJANDI MAAKOND,MULGI VALD,"6445063","571748",2003/12/15 00:00:00.000,VEIS
587860,6443392,EE1831,VILJANDI MAAKOND,MULGI VALD,"6443392","587860",2003/12/15 00:00:00.000,"MUNAKANA;VEIS"
587253,6443368,EE15969,VILJANDI MAAKOND,MULGI VALD,"6443368","587253",2003/12/15 00:00:00.000,LAMMAS
586753,6443791,EE15970,VILJANDI MAAKOND,MULGI VALD,"6443791","586753",2003/12/15 00:00:00.000,LAMMAS
581543,6444133,EE1840,VILJANDI MAAKOND,MULGI VALD,"6444133","581543",2003/12/15 00:00:00.000,
584566,6441918,EE15995,VILJANDI MAAKOND,MULGI VALD,"6441918","584566",2003/12/16 00:00:00.000,VEIS
528145,6434894,EE16021,PÄRNU MAAKOND,HÄÄDEMEESTE VALD,"6434894","528145",2003/12/16 00:00:00.000,MUNAKANA
601450,6443694,EE1853,VILJANDI MAAKOND,MULGI VALD,"6443694","601450",2003/12/16 00:00:00.000,"HOBUNE;MUNAKANA;VEIS"
